id,name,location,state,city,ranking,cr360,nirf,branch,exams,rating,fees,type,links,gallery,unv_links,unv_gallery
4372,"Khandelwal College of Architecture and Design, Bareilly","Bareilly,Uttar Pradesh",Uttar Pradesh,Bareilly,No Ranking,,,B.Arch,"JEE Main,National Aptitude Test in ArchitectureUttar Pradesh Combined Entrance Examination",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khandelwal-college-of-architecture-and-design-bareilly,https://www.careers360.com/colleges/khandelwal-college-of-architecture-and-design-bareilly?gallery=true,https://careers360.com/university/khandelwal-college-of-architecture-and-design-bareilly,https://www.careers360.com/university/khandelwal-college-of-architecture-and-design-bareilly?gallery=true
4373,"Khandesh College Education Society's College of Engineering and Management, Jalgaon","Jalgaon,Maharashtra",Maharashtra,Jalgaon,No Ranking,,,B.Tech Computer Engineering,"JEE Main,Maharashtra Common Entrance Test",3.0/5,Not Mentioned,Private,https://careers360.com/colleges/khandesh-college-education-society's-college-of-engineering-and-management-jalgaon,https://www.careers360.com/colleges/khandesh-college-education-society's-college-of-engineering-and-management-jalgaon?gallery=true,https://careers360.com/university/khandesh-college-education-society's-college-of-engineering-and-management-jalgaon,https://www.careers360.com/university/khandesh-college-education-society's-college-of-engineering-and-management-jalgaon?gallery=true
4374,"Khandoli Institute of Technology, Giridih","Giridih,Jharkhand",Jharkhand,Giridih,No Ranking,,,Diploma in Mining Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khandoli-institute-of-technology-giridih,https://www.careers360.com/colleges/khandoli-institute-of-technology-giridih?gallery=true,https://careers360.com/university/khandoli-institute-of-technology-giridih,https://www.careers360.com/university/khandoli-institute-of-technology-giridih?gallery=true
4376,"Khurana Sawant Institute of Engineering and Technology, Hingoli","Hingoli,Maharashtra",Maharashtra,Hingoli,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khurana-sawant-institute-of-engineering-and-technology-hingoli,https://www.careers360.com/colleges/khurana-sawant-institute-of-engineering-and-technology-hingoli?gallery=true,https://careers360.com/university/khurana-sawant-institute-of-engineering-and-technology-hingoli,https://www.careers360.com/university/khurana-sawant-institute-of-engineering-and-technology-hingoli?gallery=true
4378,"KSD Ahmedabad - Khyati School of Design, Ahmedabad","Ahmedabad,Gujarat",Gujarat,Ahmedabad,No Ranking,,,B.Des Industrial Product Design,"UCEED,",No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khyati-school-of-design-ahmedabad,https://www.careers360.com/colleges/khyati-school-of-design-ahmedabad?gallery=true,https://careers360.com/university/khyati-school-of-design-ahmedabad,https://www.careers360.com/university/khyati-school-of-design-ahmedabad?gallery=true
4379,"Khyati School of Engineering, Ahmedabad","Ahmedabad,Gujarat",Gujarat,Ahmedabad,No Ranking,,,Diploma in Information Technology,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/khyati-school-of-engineering-ahmedabad,https://www.careers360.com/colleges/khyati-school-of-engineering-ahmedabad?gallery=true,https://careers360.com/university/khyati-school-of-engineering-ahmedabad,https://www.careers360.com/university/khyati-school-of-engineering-ahmedabad?gallery=true
4380,"KIET Group of Institutions, Ghaziabad (KIET Ghaziabad) - KIET Group of Institutions, Ghaziabad","Ghaziabad,Uttar Pradesh",Uttar Pradesh,Ghaziabad,NIRF Ranking: 151-200 | Careers360  Rating: AAAA,AAAA,151-200,B.Tech Computer Science and Engineering,"JEE Main,",4.6/5,['₹5.62 Lakhs'],Private,https://careers360.com/colleges/kiet-group-of-institutions-ghaziabad,https://www.careers360.com/colleges/kiet-group-of-institutions-ghaziabad?gallery=true,https://careers360.com/university/kiet-group-of-institutions-ghaziabad,https://www.careers360.com/university/kiet-group-of-institutions-ghaziabad?gallery=true
4381,"KIET School of Engineering, Ghaziabad - KIET School of Engineering, Ghaziabad","Muradnagar,Uttar Pradesh",Uttar Pradesh,Muradnagar,No Ranking,,,B.Tech Computer Science,"UPCET,",4.0/5,['₹4.48 Lakhs'],Private,https://careers360.com/colleges/kiet-school-of-engineering-ghaziabad,https://www.careers360.com/colleges/kiet-school-of-engineering-ghaziabad?gallery=true,https://careers360.com/university/kiet-school-of-engineering-ghaziabad,https://www.careers360.com/university/kiet-school-of-engineering-ghaziabad?gallery=true
4382,"KIIT College of Engineering, Gurgaon","Gurgaon,Haryana",Haryana,Gurgaon,No Ranking,,,B.Tech Computer Science and Engineering,Not Mentioned,3.8/5,Not Mentioned,Private,https://careers360.com/colleges/kiit-college-of-engineering-gurgaon,https://www.careers360.com/colleges/kiit-college-of-engineering-gurgaon?gallery=true,https://careers360.com/university/kiit-college-of-engineering-gurgaon,https://www.careers360.com/university/kiit-college-of-engineering-gurgaon?gallery=true
4383,"KIIT Polytechnic, Bhubaneswar","Bhubaneswar,Odisha",Odisha,Bhubaneswar,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,4.7/5,Not Mentioned,Private,https://careers360.com/colleges/kiit-polytechnic-bhubaneswar,https://www.careers360.com/colleges/kiit-polytechnic-bhubaneswar?gallery=true,https://careers360.com/university/kiit-polytechnic-bhubaneswar,https://www.careers360.com/university/kiit-polytechnic-bhubaneswar?gallery=true
4385,"King College of Technology, Namakkal","Namakkal,Tamil Nadu",Tamil Nadu,Namakkal,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,2.0/5,Not Mentioned,Private,https://careers360.com/colleges/king-college-of-technology-namakkal,https://www.careers360.com/colleges/king-college-of-technology-namakkal?gallery=true,https://careers360.com/university/king-college-of-technology-namakkal,https://www.careers360.com/university/king-college-of-technology-namakkal?gallery=true
4386,"Kings College of Engineering, Pudukottai","Pudukkottai,Tamil Nadu",Tamil Nadu,Pudukkottai,| Careers360  Rating: AAA,AAA,,BE Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kings-college-of-engineering-pudukottai,https://www.careers360.com/colleges/kings-college-of-engineering-pudukottai?gallery=true,https://careers360.com/university/kings-college-of-engineering-pudukottai,https://www.careers360.com/university/kings-college-of-engineering-pudukottai?gallery=true
4387,"Kings Engineering College, Sriperumbudur","Kanchipuram,Tamil Nadu",Tamil Nadu,Kanchipuram,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kings-engineering-college-sriperumbudur,https://www.careers360.com/colleges/kings-engineering-college-sriperumbudur?gallery=true,https://careers360.com/university/kings-engineering-college-sriperumbudur,https://www.careers360.com/university/kings-engineering-college-sriperumbudur?gallery=true
4388,"Kings Group of Institutions, Barnala","Barnala,Punjab",Punjab,Barnala,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kings-group-of-institutions-barnala,https://www.careers360.com/colleges/kings-group-of-institutions-barnala?gallery=true,https://careers360.com/university/kings-group-of-institutions-barnala,https://www.careers360.com/university/kings-group-of-institutions-barnala?gallery=true
4389,"Kingston College of Science, Kolkata","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,B.Sc Electronics Hons,Not Mentioned,2.7/5,Not Mentioned,Private,https://careers360.com/colleges/kingston-college-of-science-kolkata,https://www.careers360.com/colleges/kingston-college-of-science-kolkata?gallery=true,https://careers360.com/university/kingston-college-of-science-kolkata,https://www.careers360.com/university/kingston-college-of-science-kolkata?gallery=true
4390,"Kingston Engineering College, Vellore","Vellore,Tamil Nadu",Tamil Nadu,Vellore,No Ranking,,,BE Computer Science and Engineering,Not Mentioned,3.3/5,Not Mentioned,Private,https://careers360.com/colleges/kingston-engineering-college-vellore,https://www.careers360.com/colleges/kingston-engineering-college-vellore?gallery=true,https://careers360.com/university/kingston-engineering-college-vellore,https://www.careers360.com/university/kingston-engineering-college-vellore?gallery=true
4391,"Kingston Polytechnic College, Duttapukur","Kolkata,West Bengal",West Bengal,Kolkata,No Ranking,,,Diploma in Civil Engineering,"JEXPO,",4.8/5,Not Mentioned,Private,https://careers360.com/colleges/kingston-polytechnic-college-duttapukur,https://www.careers360.com/colleges/kingston-polytechnic-college-duttapukur?gallery=true,https://careers360.com/university/kingston-polytechnic-college-duttapukur,https://www.careers360.com/university/kingston-polytechnic-college-duttapukur?gallery=true
4392,"KIPM Gorakhpur - KIPM College of Engineering and Technology, Gorakhpur","Gorakhpur,Uttar Pradesh",Uttar Pradesh,Gorakhpur,No Ranking,,,B.Tech Computer Science Engineering,"JEE Main,Uttar Pradesh Combined Entrance Examination",3.6/5,['₹2.59 Lakhs'],Private,https://careers360.com/colleges/kipm-college-of-engineering-and-technology-gorakhpur,https://www.careers360.com/colleges/kipm-college-of-engineering-and-technology-gorakhpur?gallery=true,https://careers360.com/university/kipm-college-of-engineering-and-technology-gorakhpur,https://www.careers360.com/university/kipm-college-of-engineering-and-technology-gorakhpur?gallery=true
4394,"Kirodimal Institute of Technology, Raigarh","Raigarh,Chhattisgarh",Chhattisgarh,Raigarh,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,3.5/5,['₹1.20 Lakhs'],Private,https://careers360.com/colleges/kirodimal-institute-of-technology-raigarh,https://www.careers360.com/colleges/kirodimal-institute-of-technology-raigarh?gallery=true,https://careers360.com/university/kirodimal-institute-of-technology-raigarh,https://www.careers360.com/university/kirodimal-institute-of-technology-raigarh?gallery=true
4395,"Kisan PG College, Bahraich","Bahraich,Uttar Pradesh",Uttar Pradesh,Bahraich,No Ranking,,,B.Voc Soil and Water Conservation,Not Mentioned,3.0/5,Not Mentioned,Private,https://careers360.com/colleges/kisan-pg-college-bahraich,https://www.careers360.com/colleges/kisan-pg-college-bahraich?gallery=true,https://careers360.com/university/kisan-pg-college-bahraich,https://www.careers360.com/university/kisan-pg-college-bahraich?gallery=true
4396,"Kishanganj College of Engineering and Technology, Kishanganj","Kishanganj,Bihar",Bihar,Kishanganj,No Ranking,,,B.Tech Computer Science and Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kishanganj-college-of-engineering-and-technology-kishanganj,https://www.careers360.com/colleges/kishanganj-college-of-engineering-and-technology-kishanganj?gallery=true,https://careers360.com/university/kishanganj-college-of-engineering-and-technology-kishanganj,https://www.careers360.com/university/kishanganj-college-of-engineering-and-technology-kishanganj?gallery=true
4397,"Kishan Institute of Engineering and Technology, Meerut","Asalat Nagar,Uttar Pradesh",Uttar Pradesh,Asalat Nagar,No Ranking,,,B.Tech Civil Engineering,Not Mentioned,4.7/5,Not Mentioned,Private,https://careers360.com/colleges/kishan-institute-of-engineering-and-technology-meerut,https://www.careers360.com/colleges/kishan-institute-of-engineering-and-technology-meerut?gallery=true,https://careers360.com/university/kishan-institute-of-engineering-and-technology-meerut,https://www.careers360.com/university/kishan-institute-of-engineering-and-technology-meerut?gallery=true
4398,"Kishkinda University, Bellary","Bellary,Karnataka",Karnataka,Bellary,No Ranking,,,B.Tech Electrical and Electronics Engineering,"KCET,",No Ratings,['₹4.59 Lakhs'],Private,https://careers360.com/colleges/kishkinda-university-bellary,https://www.careers360.com/colleges/kishkinda-university-bellary?gallery=true,https://careers360.com/university/kishkinda-university-bellary,https://www.careers360.com/university/kishkinda-university-bellary?gallery=true
4399,"KIT and KIM Technical Campus, Karaikudi","Karaikudi,Tamil Nadu",Tamil Nadu,Karaikudi,No Ranking,,,BE Civil Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kit-and-kim-technical-campus-karaikudi,https://www.careers360.com/colleges/kit-and-kim-technical-campus-karaikudi?gallery=true,https://careers360.com/university/kit-and-kim-technical-campus-karaikudi,https://www.careers360.com/university/kit-and-kim-technical-campus-karaikudi?gallery=true
4400,"KITE College of Professional Engineering Sciences, Ranga Reddy","Rangareddy,Telangana",Telangana,Rangareddy,No Ranking,,,BE Electronics and Communication Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kite-college-of-professional-engineering-sciences-ranga-reddy,https://www.careers360.com/colleges/kite-college-of-professional-engineering-sciences-ranga-reddy?gallery=true,https://careers360.com/university/kite-college-of-professional-engineering-sciences-ranga-reddy,https://www.careers360.com/university/kite-college-of-professional-engineering-sciences-ranga-reddy?gallery=true
4401,"KITE Polytechnic, Budgam","Budgam,Jammu and Kashmir",Jammu and Kashmir,Budgam,No Ranking,,,Diploma in Mechanical Engineering,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kite-polytechnic-budgam,https://www.careers360.com/colleges/kite-polytechnic-budgam?gallery=true,https://careers360.com/university/kite-polytechnic-budgam,https://www.careers360.com/university/kite-polytechnic-budgam?gallery=true
4402,"KITE School of Engineering and Technology, Meerut","Meerut,Uttar Pradesh",Uttar Pradesh,Meerut,No Ranking,,,B.Tech Civil Engineering,"JEE Main,Uttar Pradesh Combined Entrance Examination",4.0/5,['₹2.46 Lakhs'],Private,https://careers360.com/colleges/kite-school-of-engineering-and-technology-meerut,https://www.careers360.com/colleges/kite-school-of-engineering-and-technology-meerut?gallery=true,https://careers360.com/university/kite-school-of-engineering-and-technology-meerut,https://www.careers360.com/university/kite-school-of-engineering-and-technology-meerut?gallery=true
4403,"KITE Women's College of Professional Engineering Sciences, Ranga Reddy","Rangareddy,Telangana",Telangana,Rangareddy,No Ranking,,,B.Tech Information Technology,Not Mentioned,No Ratings,Not Mentioned,Private,https://careers360.com/colleges/kite-women's-college-of-professional-engineering-sciences-ranga-reddy,https://www.careers360.com/colleges/kite-women's-college-of-professional-engineering-sciences-ranga-reddy?gallery=true,https://careers360.com/university/kite-women's-college-of-professional-engineering-sciences-ranga-reddy,https://www.careers360.com/university/kite-women's-college-of-professional-engineering-sciences-ranga-reddy?gallery=true
4404,"KIT Coimbatore - KIT-Kalaignarkarunanidhi Institute of Technology, Coimbatore","Coimbatore,Tamil Nadu",Tamil Nadu,Coimbatore,NIRF Ranking: 201-300 | Careers360  Rating: AAA+,AAA+,201-300,B.Tech Artificial Intelligence and Data Science,Not Mentioned,5.0/5,Not Mentioned,Private,https://careers360.com/colleges/kit-kalaignarkarunanidhi-institute-of-technology-coimbatore,https://www.careers360.com/colleges/kit-kalaignarkarunanidhi-institute-of-technology-coimbatore?gallery=true,https://careers360.com/university/kit-kalaignarkarunanidhi-institute-of-technology-coimbatore,https://www.careers360.com/university/kit-kalaignarkarunanidhi-institute-of-technology-coimbatore?gallery=true
